/Graph
Time (s),Data (Meters),Data0 (Meters),Data1 (Meters)
0.740,+2.000e-01,+5.000e-01,-2.000e+00
0.750,+2.000e-01,+5.000e-01,-2.000e+00
0.760,+2.000e-01,+5.000e-01,-2.000e+00
0.770,+2.000e-01,+5.000e-01,-2.000e+00
0.780,+2.000e-01,+5.000e-01,-2.000e+00
0.790,+2.000e-01,+5.000e-01,-2.000e+00
0.800,+2.000e-01,+5.000e-01,-2.000e+00
0.810,+2.000e-01,+5.000e-01,-2.000e+00
0.820,+2.000e-01,+5.000e-01,-2.000e+00
0.830,+2.000e-01,+5.000e-01,-2.000e+00
0.840,+2.000e-01,+5.000e-01,-2.000e+00
0.850,+2.000e-01,+5.000e-01,-2.000e+00
0.860,+2.000e-01,+5.000e-01,-2.000e+00
0.870,+2.000e-01,+5.000e-01,-2.000e+00
0.880,+2.000e-01,+5.000e-01,-2.000e+00
0.890,+2.000e-01,+5.000e-01,-2.000e+00
0.900,+2.000e-01,+5.000e-01,-2.000e+00
0.910,+2.000e-01,+5.000e-01,-2.000e+00
0.920,+2.000e-01,+5.000e-01,-2.000e+00
0.930,+2.000e-01,+5.000e-01,-2.000e+00
0.940,+2.000e-01,+5.000e-01,-2.000e+00
0.950,+2.000e-01,+5.000e-01,-2.000e+00
0.960,+2.000e-01,+5.000e-01,-2.000e+00
0.970,+2.000e-01,+5.000e-01,-2.000e+00
0.980,+2.000e-01,+5.000e-01,-2.000e+00
0.990,+2.000e-01,+5.000e-01,-2.000e+00
1.000,+2.000e-01,+5.000e-01,-2.000e+00
1.010,+2.000e-01,+5.000e-01,-2.000e+00
1.020,+2.000e-01,+5.000e-01,-2.000e+00
1.030,+2.000e-01,+5.000e-01,-2.000e+00
1.040,+2.000e-01,+5.000e-01,-2.000e+00
1.050,+2.000e-01,+5.000e-01,-2.000e+00
1.060,+2.000e-01,+5.000e-01,-2.000e+00
1.070,+2.000e-01,+5.000e-01,-2.000e+00
1.080,+2.000e-01,+5.000e-01,-2.000e+00
1.090,+2.000e-01,+5.000e-01,-2.000e+00
1.100,+2.000e-01,+5.000e-01,-2.000e+00
1.110,+2.000e-01,+5.000e-01,-2.000e+00
1.120,+2.000e-01,+5.000e-01,-2.000e+00
1.130,+2.000e-01,+5.000e-01,-2.000e+00
1.140,+2.000e-01,+5.000e-01,-2.000e+00
1.150,+2.000e-01,+5.000e-01,-2.000e+00
1.160,+2.000e-01,+5.000e-01,-2.000e+00
1.170,+2.000e-01,+5.000e-01,-2.000e+00
1.180,+2.000e-01,+5.000e-01,-2.000e+00
1.190,+2.000e-01,+5.000e-01,-2.000e+00
1.200,+2.000e-01,+5.000e-01,-2.000e+00
1.210,+2.000e-01,+5.000e-01,-2.000e+00
1.220,+2.000e-01,+5.000e-01,-2.000e+00
1.230,+2.000e-01,+5.000e-01,-2.000e+00
1.240,+2.000e-01,+5.000e-01,-2.000e+00
1.250,+2.000e-01,+5.000e-01,-2.000e+00
1.260,+2.000e-01,+5.000e-01,-2.000e+00
1.270,+2.000e-01,+5.000e-01,-2.000e+00
1.280,+2.000e-01,+5.000e-01,-2.000e+00
1.290,+2.000e-01,+5.000e-01,-2.000e+00
1.300,+2.000e-01,+5.000e-01,-2.000e+00
1.310,+2.000e-01,+5.000e-01,-2.000e+00
1.320,+2.000e-01,+5.000e-01,-2.000e+00
1.330,+2.000e-01,+5.000e-01,-2.000e+00
1.340,+2.000e-01,+5.000e-01,-2.000e+00
1.350,+2.000e-01,+5.000e-01,-2.000e+00
1.360,+2.000e-01,+5.000e-01,-2.000e+00
1.370,+2.000e-01,+5.000e-01,-2.000e+00
1.380,+2.000e-01,+5.000e-01,-2.000e+00
1.390,+2.000e-01,+5.000e-01,-2.000e+00
1.400,+2.000e-01,+5.000e-01,-2.000e+00
1.410,+2.000e-01,+5.000e-01,-2.000e+00
1.420,+2.000e-01,+5.000e-01,-2.000e+00
1.430,+2.000e-01,+5.000e-01,-2.000e+00
1.440,+2.000e-01,+5.000e-01,-2.000e+00
1.450,+2.000e-01,+5.000e-01,-2.000e+00
1.460,+2.000e-01,+5.000e-01,-2.000e+00
1.470,+2.000e-01,+5.000e-01,-2.000e+00
1.480,+2.000e-01,+5.000e-01,-2.000e+00
1.490,+2.000e-01,+5.000e-01,-2.000e+00
1.500,+2.000e-01,+5.000e-01,-2.000e+00
1.510,+2.000e-01,+5.000e-01,-2.000e+00
1.520,+2.000e-01,+5.000e-01,-2.000e+00
1.530,+2.000e-01,+5.000e-01,-2.000e+00
1.540,+2.000e-01,+5.000e-01,-2.000e+00
1.550,+2.000e-01,+5.000e-01,-2.000e+00
1.560,+2.000e-01,+5.000e-01,-2.000e+00
1.570,+2.000e-01,+5.000e-01,-2.000e+00
1.580,+2.000e-01,+5.000e-01,-2.000e+00
1.590,+2.000e-01,+5.000e-01,-2.000e+00
1.600,+2.000e-01,+5.000e-01,-2.000e+00
1.610,+2.000e-01,+5.000e-01,-2.000e+00
1.620,+2.000e-01,+5.000e-01,-2.000e+00
1.630,+2.000e-01,+5.000e-01,-2.000e+00
1.640,+2.000e-01,+5.000e-01,-2.000e+00
1.650,+2.000e-01,+5.000e-01,-2.000e+00
1.660,+2.000e-01,+5.000e-01,-2.000e+00
1.670,+2.000e-01,+5.000e-01,-2.000e+00
1.680,+2.000e-01,+5.000e-01,-2.000e+00
1.690,+2.000e-01,+5.000e-01,-2.000e+00
1.700,+2.000e-01,+5.000e-01,-2.000e+00
1.710,+2.000e-01,+5.000e-01,-2.000e+00
1.720,+2.000e-01,+5.000e-01,-2.000e+00
1.730,+2.000e-01,+5.000e-01,-2.000e+00
1.740,+2.000e-01,+5.000e-01,-2.000e+00
1.750,+2.000e-01,+5.000e-01,-2.000e+00
1.760,+2.000e-01,+5.000e-01,-2.000e+00
1.770,+2.000e-01,+5.000e-01,-2.000e+00
1.780,+2.000e-01,+5.000e-01,-2.000e+00
1.790,+2.000e-01,+5.000e-01,-2.000e+00
1.800,+2.000e-01,+5.000e-01,-2.000e+00
1.810,+2.000e-01,+5.000e-01,-2.000e+00
1.820,+2.000e-01,+5.000e-01,-2.000e+00
1.830,+2.000e-01,+5.000e-01,-2.000e+00
1.840,+2.000e-01,+5.000e-01,-2.000e+00
1.850,+2.000e-01,+5.000e-01,-2.000e+00
1.860,+2.000e-01,+5.000e-01,-2.000e+00
1.870,+2.000e-01,+5.000e-01,-2.000e+00
1.880,+2.000e-01,+5.000e-01,-2.000e+00
1.890,+2.000e-01,+5.000e-01,-2.000e+00
1.900,+2.000e-01,+5.000e-01,-2.000e+00
1.910,+2.000e-01,+5.000e-01,-2.000e+00
1.920,+2.000e-01,+5.000e-01,-2.000e+00
1.930,+2.000e-01,+5.000e-01,-2.000e+00
1.940,+2.000e-01,+5.000e-01,-2.000e+00
1.950,+2.000e-01,+5.000e-01,-2.000e+00
1.960,+2.000e-01,+5.000e-01,-2.000e+00
1.970,+2.000e-01,+5.000e-01,-2.000e+00
1.980,+2.000e-01,+5.000e-01,-2.000e+00
1.990,+2.000e-01,+5.000e-01,-2.000e+00
2.000,+2.000e-01,+5.000e-01,-2.000e+00
2.010,+2.000e-01,+5.000e-01,-2.000e+00
2.020,+2.000e-01,+5.000e-01,-2.000e+00
2.030,+2.000e-01,+5.000e-01,-2.000e+00
2.040,+2.000e-01,+5.000e-01,-2.000e+00
2.050,+2.000e-01,+5.000e-01,-2.000e+00
2.060,+2.000e-01,+5.000e-01,-2.000e+00
2.070,+2.000e-01,+5.000e-01,-2.000e+00
2.080,+2.000e-01,+5.000e-01,-2.000e+00
2.090,+2.000e-01,+5.000e-01,-2.000e+00
2.100,+2.000e-01,+5.000e-01,-2.000e+00
2.110,+2.000e-01,+5.000e-01,-2.000e+00
2.120,+2.000e-01,+5.000e-01,-2.000e+00
2.130,+2.000e-01,+5.000e-01,-2.000e+00
2.140,+2.000e-01,+5.000e-01,-2.000e+00
2.150,+2.000e-01,+5.000e-01,-2.000e+00
2.160,+2.000e-01,+5.000e-01,-2.000e+00
2.170,+2.000e-01,+5.000e-01,-2.000e+00
2.180,+2.000e-01,+5.000e-01,-2.000e+00
2.190,+2.000e-01,+5.000e-01,-2.000e+00
2.200,+2.000e-01,+5.000e-01,-2.000e+00
2.210,+2.000e-01,+5.000e-01,-2.000e+00
2.220,+2.000e-01,+5.000e-01,-2.000e+00
2.230,+2.000e-01,+5.000e-01,-2.000e+00
2.240,+2.000e-01,+5.000e-01,-2.000e+00
2.250,+2.000e-01,+5.000e-01,-2.000e+00
2.260,+2.000e-01,+5.000e-01,-2.000e+00
2.270,+2.000e-01,+5.000e-01,-2.000e+00
2.280,+2.000e-01,+5.000e-01,-2.000e+00
2.290,+2.000e-01,+5.000e-01,-2.000e+00
2.300,+2.000e-01,+5.000e-01,-2.000e+00
2.310,+2.000e-01,+5.000e-01,-2.000e+00
2.320,+2.000e-01,+5.000e-01,-2.000e+00
2.330,+2.000e-01,+5.000e-01,-2.000e+00
2.340,+2.000e-01,+5.000e-01,-2.000e+00
2.350,+2.000e-01,+5.000e-01,-2.000e+00
2.360,+2.000e-01,+5.000e-01,-2.000e+00
2.370,+2.000e-01,+5.000e-01,-2.000e+00
2.380,+2.000e-01,+5.000e-01,-2.000e+00
2.390,+2.000e-01,+5.000e-01,-2.000e+00
2.400,+2.000e-01,+5.000e-01,-2.000e+00
2.410,+2.000e-01,+5.000e-01,-2.000e+00
2.420,+2.000e-01,+5.000e-01,-2.000e+00
2.430,+2.000e-01,+5.000e-01,-2.000e+00
2.440,+2.000e-01,+5.000e-01,-2.000e+00
2.450,+2.000e-01,+5.000e-01,-2.000e+00
2.460,+2.000e-01,+5.000e-01,-2.000e+00
2.470,+2.000e-01,+5.000e-01,-2.000e+00
2.480,+2.000e-01,+5.000e-01,-2.000e+00
2.490,+2.000e-01,+5.000e-01,-2.000e+00
2.500,+2.000e-01,+5.000e-01,-2.000e+00
2.510,+2.000e-01,+5.000e-01,-2.000e+00
2.520,+2.000e-01,+5.000e-01,-2.000e+00
2.530,+2.000e-01,+5.000e-01,-2.000e+00
2.540,+2.000e-01,+5.000e-01,-2.000e+00
2.550,+2.000e-01,+5.000e-01,-2.000e+00
2.560,+2.000e-01,+5.000e-01,-2.000e+00
2.570,+2.000e-01,+5.000e-01,-2.000e+00
2.580,+2.000e-01,+5.000e-01,-2.000e+00
2.590,+2.000e-01,+5.000e-01,-2.000e+00
2.600,+2.000e-01,+5.000e-01,-2.000e+00
2.610,+2.000e-01,+5.000e-01,-2.000e+00
2.620,+2.000e-01,+5.000e-01,-2.000e+00
2.630,+2.000e-01,+5.000e-01,-2.000e+00
2.640,+2.000e-01,+5.000e-01,-2.000e+00
2.650,+2.000e-01,+5.000e-01,-2.000e+00
2.660,+2.000e-01,+5.000e-01,-2.000e+00
2.670,+2.000e-01,+5.000e-01,-2.000e+00
2.680,+2.000e-01,+5.000e-01,-2.000e+00
2.690,+2.000e-01,+5.000e-01,-2.000e+00
2.700,+2.000e-01,+5.000e-01,-2.000e+00
2.710,+2.000e-01,+5.000e-01,-2.000e+00
2.720,+2.000e-01,+5.000e-01,-2.000e+00
2.730,+2.000e-01,+5.000e-01,-2.000e+00
2.740,+2.000e-01,+5.000e-01,-2.000e+00
2.750,+2.000e-01,+5.000e-01,-2.000e+00
2.760,+2.000e-01,+5.000e-01,-2.000e+00
2.770,+2.000e-01,+5.000e-01,-2.000e+00
2.780,+2.000e-01,+5.000e-01,-2.000e+00
2.790,+2.000e-01,+5.000e-01,-2.000e+00
2.800,+2.000e-01,+5.000e-01,-2.000e+00
2.810,+2.000e-01,+5.000e-01,-2.000e+00
2.820,+2.000e-01,+5.000e-01,-2.000e+00
2.830,+2.000e-01,+5.000e-01,-2.000e+00
2.840,+2.000e-01,+5.000e-01,-2.000e+00
2.850,+2.000e-01,+5.000e-01,-2.000e+00
2.860,+2.000e-01,+5.000e-01,-2.000e+00
2.870,+2.000e-01,+5.000e-01,-2.000e+00
2.880,+2.000e-01,+5.000e-01,-2.000e+00
2.890,+2.000e-01,+5.000e-01,-2.000e+00
2.900,+2.000e-01,+5.000e-01,-2.000e+00
2.910,+2.000e-01,+5.000e-01,-2.000e+00
2.920,+2.000e-01,+5.000e-01,-2.000e+00
2.930,+2.000e-01,+5.000e-01,-2.000e+00
2.940,+2.000e-01,+5.000e-01,-2.000e+00
2.950,+2.000e-01,+5.000e-01,-2.000e+00
2.960,+2.000e-01,+5.000e-01,-2.000e+00
2.970,+2.000e-01,+5.000e-01,-2.000e+00
2.980,+2.000e-01,+5.000e-01,-2.000e+00
2.990,+2.000e-01,+5.000e-01,-2.000e+00
3.000,+2.000e-01,+5.000e-01,-2.000e+00
3.010,+2.000e-01,+5.000e-01,-2.000e+00
3.020,+2.000e-01,+5.000e-01,-2.000e+00
3.030,+2.000e-01,+5.000e-01,-2.000e+00
3.040,+2.000e-01,+5.000e-01,-2.000e+00
3.050,+2.000e-01,+5.000e-01,-2.000e+00
3.060,+2.000e-01,+5.000e-01,-2.000e+00
3.070,+2.000e-01,+5.000e-01,-2.000e+00
3.080,+2.000e-01,+5.000e-01,-2.000e+00
3.090,+2.000e-01,+5.000e-01,-2.000e+00
3.100,+2.000e-01,+5.000e-01,-2.000e+00
3.110,+2.000e-01,+5.000e-01,-2.000e+00
3.120,+2.000e-01,+5.000e-01,-2.000e+00
3.130,+2.000e-01,+5.000e-01,-2.000e+00
3.140,+2.000e-01,+5.000e-01,-2.000e+00
3.150,+2.000e-01,+5.000e-01,-2.000e+00
0.160,+2.000e-01,+5.000e-01,-2.000e+00
0.170,+2.000e-01,+5.000e-01,-2.000e+00
0.180,+2.000e-01,+5.000e-01,-2.000e+00
0.190,+2.000e-01,+5.000e-01,-2.000e+00
0.200,+2.000e-01,+5.000e-01,-2.000e+00
0.210,+2.000e-01,+5.000e-01,-2.000e+00
0.220,+2.000e-01,+5.000e-01,-2.000e+00
0.230,+2.000e-01,+5.000e-01,-2.000e+00
0.240,+2.000e-01,+5.000e-01,-2.000e+00
0.250,+2.000e-01,+5.000e-01,-2.000e+00
0.260,+2.000e-01,+5.000e-01,-2.000e+00
0.270,+2.000e-01,+5.000e-01,-2.000e+00
0.280,+2.000e-01,+5.000e-01,-2.000e+00
0.290,+2.000e-01,+5.000e-01,-2.000e+00
0.300,+2.000e-01,+5.000e-01,-2.000e+00
0.310,+2.000e-01,+5.000e-01,-2.000e+00
0.320,+2.000e-01,+5.000e-01,-2.000e+00
0.330,+2.000e-01,+5.000e-01,-2.000e+00
0.340,+2.000e-01,+5.000e-01,-2.000e+00
0.350,+2.000e-01,+5.000e-01,-2.000e+00
0.360,+2.000e-01,+5.000e-01,-2.000e+00
0.370,+2.000e-01,+5.000e-01,-2.000e+00
0.380,+2.000e-01,+5.000e-01,-2.000e+00
0.390,+2.000e-01,+5.000e-01,-2.000e+00
0.400,+2.000e-01,+5.000e-01,-2.000e+00
0.410,+2.000e-01,+5.000e-01,-2.000e+00
0.420,+2.000e-01,+5.000e-01,-2.000e+00
0.430,+2.000e-01,+5.000e-01,-2.000e+00
0.440,+2.000e-01,+5.000e-01,-2.000e+00
0.450,+2.000e-01,+5.000e-01,-2.000e+00
0.460,+2.000e-01,+5.000e-01,-2.000e+00
0.470,+2.000e-01,+5.000e-01,-2.000e+00
0.480,+2.000e-01,+5.000e-01,-2.000e+00
0.490,+2.000e-01,+5.000e-01,-2.000e+00
0.500,+2.000e-01,+5.000e-01,-2.000e+00
0.510,+2.000e-01,+5.000e-01,-2.000e+00
0.520,+2.000e-01,+5.000e-01,-2.000e+00
0.530,+2.000e-01,+5.000e-01,-2.000e+00
0.540,+2.000e-01,+5.000e-01,-2.000e+00
0.550,+2.000e-01,+5.000e-01,-2.000e+00
0.560,+2.000e-01,+5.000e-01,-2.000e+00
0.570,+2.000e-01,+5.000e-01,-2.000e+00
0.580,+2.000e-01,+5.000e-01,-2.000e+00
0.590,+2.000e-01,+5.000e-01,-2.000e+00
0.600,+2.000e-01,+5.000e-01,-2.000e+00
0.610,+2.000e-01,+5.000e-01,-2.000e+00
0.620,+2.000e-01,+5.000e-01,-2.000e+00
0.630,+2.000e-01,+5.000e-01,-2.000e+00
0.640,+2.000e-01,+5.000e-01,-2.000e+00
0.650,+2.000e-01,+5.000e-01,-2.000e+00
0.660,+2.000e-01,+5.000e-01,-2.000e+00
0.670,+2.000e-01,+5.000e-01,-2.000e+00
0.680,+2.000e-01,+5.000e-01,-2.000e+00
0.690,+2.000e-01,+5.000e-01,-2.000e+00
0.700,+2.000e-01,+5.000e-01,-2.000e+00
0.710,+2.000e-01,+5.000e-01,-2.000e+00
0.720,+2.000e-01,+5.000e-01,-2.000e+00
0.730,+2.000e-01,+5.000e-01,-2.000e+00
0.740,+2.000e-01,+5.000e-01,-2.000e+00
0.750,+2.000e-01,+5.000e-01,-2.000e+00
0.760,+2.000e-01,+5.000e-01,-2.000e+00
0.770,+2.000e-01,+5.000e-01,-2.000e+00
0.780,+2.000e-01,+5.000e-01,-2.000e+00
0.790,+2.000e-01,+5.000e-01,-2.000e+00
0.800,+2.000e-01,+5.000e-01,-2.000e+00
0.810,+2.000e-01,+5.000e-01,-2.000e+00
0.820,+2.000e-01,+5.000e-01,-2.000e+00
0.830,+2.000e-01,+5.000e-01,-2.000e+00
0.840,+2.000e-01,+5.000e-01,-2.000e+00
0.850,+2.000e-01,+5.000e-01,-2.000e+00
0.860,+2.000e-01,+5.000e-01,-2.000e+00
0.870,+2.000e-01,+5.000e-01,-2.000e+00
0.880,+2.000e-01,+5.000e-01,-2.000e+00
0.890,+2.000e-01,+5.000e-01,-2.000e+00
0.900,+2.000e-01,+5.000e-01,-2.000e+00
0.910,+2.000e-01,+5.000e-01,-2.000e+00
0.920,+2.000e-01,+5.000e-01,-2.000e+00
0.930,+2.000e-01,+5.000e-01,-2.000e+00
0.940,+2.000e-01,+5.000e-01,-2.000e+00
0.950,+2.000e-01,+5.000e-01,-2.000e+00
0.960,+2.000e-01,+5.000e-01,-2.000e+00
0.970,+2.000e-01,+5.000e-01,-2.000e+00
0.980,+2.000e-01,+5.000e-01,-2.000e+00
0.990,+2.000e-01,+5.000e-01,-2.000e+00
1.000,+2.000e-01,+5.000e-01,-2.000e+00
1.010,+2.000e-01,+5.000e-01,-2.000e+00
1.020,+2.000e-01,+5.000e-01,-2.000e+00
1.030,+2.000e-01,+5.000e-01,-2.000e+00
1.040,+2.000e-01,+5.000e-01,-2.000e+00
1.050,+2.000e-01,+5.000e-01,-2.000e+00
1.060,+2.000e-01,+5.000e-01,-2.000e+00
1.070,+2.000e-01,+5.000e-01,-2.000e+00
1.080,+2.000e-01,+5.000e-01,-2.000e+00
1.090,+2.000e-01,+5.000e-01,-2.000e+00
1.100,+2.000e-01,+5.000e-01,-2.000e+00
1.110,+2.000e-01,+5.000e-01,-2.000e+00
1.120,+2.000e-01,+5.000e-01,-2.000e+00
1.130,+2.000e-01,+5.000e-01,-2.000e+00
1.140,+2.000e-01,+5.000e-01,-2.000e+00
1.150,+2.000e-01,+5.000e-01,-2.000e+00
1.160,+2.000e-01,+5.000e-01,-2.000e+00
1.170,+2.000e-01,+5.000e-01,-2.000e+00
1.180,+2.000e-01,+5.000e-01,-2.000e+00
1.190,+2.000e-01,+5.000e-01,-2.000e+00
1.200,+2.000e-01,+5.000e-01,-2.000e+00
1.210,+2.000e-01,+5.000e-01,-2.000e+00
1.220,+2.000e-01,+5.000e-01,-2.000e+00
1.230,+2.000e-01,+5.000e-01,-2.000e+00
1.240,+2.000e-01,+5.000e-01,-2.000e+00
1.250,+2.000e-01,+5.000e-01,-2.000e+00
1.260,+2.000e-01,+5.000e-01,-2.000e+00
1.270,+2.000e-01,+5.000e-01,-2.000e+00
1.280,+2.000e-01,+5.000e-01,-2.000e+00
1.290,+2.000e-01,+5.000e-01,-2.000e+00
1.300,+2.000e-01,+5.000e-01,-2.000e+00
1.310,+2.000e-01,+5.000e-01,-2.000e+00
1.320,+2.000e-01,+5.000e-01,-2.000e+00
1.330,+2.000e-01,+5.000e-01,-2.000e+00
1.340,+2.000e-01,+5.000e-01,-2.000e+00
1.350,+2.000e-01,+5.000e-01,-2.000e+00
1.360,+2.000e-01,+5.000e-01,-2.000e+00
1.370,+2.000e-01,+5.000e-01,-2.000e+00
1.380,+2.000e-01,+5.000e-01,-2.000e+00
1.390,+2.000e-01,+5.000e-01,-2.000e+00
1.400,+2.000e-01,+5.000e-01,-2.000e+00
1.410,+2.000e-01,+5.000e-01,-2.000e+00
1.420,+2.000e-01,+5.000e-01,-2.000e+00
1.430,+2.000e-01,+5.000e-01,-2.000e+00
1.440,+2.000e-01,+5.000e-01,-2.000e+00
1.450,+2.000e-01,+5.000e-01,-2.000e+00
1.460,+2.000e-01,+5.000e-01,-2.000e+00
1.470,+2.000e-01,+5.000e-01,-2.000e+00
1.480,+2.000e-01,+5.000e-01,-2.000e+00
1.490,+2.000e-01,+5.000e-01,-2.000e+00
1.500,+2.000e-01,+5.000e-01,-2.000e+00
1.510,+2.000e-01,+5.000e-01,-2.000e+00
1.520,+2.000e-01,+5.000e-01,-2.000e+00
1.530,+2.000e-01,+5.000e-01,-2.000e+00
1.540,+2.000e-01,+5.000e-01,-2.000e+00
1.550,+2.000e-01,+5.000e-01,-2.000e+00
1.560,+2.000e-01,+5.000e-01,-2.000e+00
1.570,+2.000e-01,+5.000e-01,-2.000e+00
1.580,+2.000e-01,+5.000e-01,-2.000e+00
1.590,+2.000e-01,+5.000e-01,-2.000e+00
1.600,+2.000e-01,+5.000e-01,-2.000e+00
1.610,+2.000e-01,+5.000e-01,-2.000e+00
1.620,+2.000e-01,+5.000e-01,-2.000e+00
1.630,+2.000e-01,+5.000e-01,-2.000e+00
1.640,+2.000e-01,+5.000e-01,-2.000e+00
1.650,+2.000e-01,+5.000e-01,-2.000e+00
1.660,+2.000e-01,+5.000e-01,-2.000e+00
1.670,+2.000e-01,+5.000e-01,-2.000e+00
1.680,+2.000e-01,+5.000e-01,-2.000e+00
1.690,+2.000e-01,+5.000e-01,-2.000e+00
1.700,+2.000e-01,+5.000e-01,-2.000e+00
1.710,+2.000e-01,+5.000e-01,-2.000e+00
1.720,+2.000e-01,+5.000e-01,-2.000e+00
1.730,+2.000e-01,+5.000e-01,-2.000e+00
1.740,+2.000e-01,+5.000e-01,-2.000e+00
1.750,+2.000e-01,+5.000e-01,-2.000e+00
1.760,+2.000e-01,+5.000e-01,-2.000e+00
1.770,+2.000e-01,+5.000e-01,-2.000e+00
1.780,+2.000e-01,+5.000e-01,-2.000e+00
1.790,+2.000e-01,+5.000e-01,-2.000e+00
1.800,+2.000e-01,+5.000e-01,-2.000e+00
1.810,+2.000e-01,+5.000e-01,-2.000e+00
1.820,+2.000e-01,+5.000e-01,-2.000e+00
1.830,+2.000e-01,+5.000e-01,-2.000e+00
1.840,+2.000e-01,+5.000e-01,-2.000e+00
1.850,+2.000e-01,+5.000e-01,-2.000e+00
1.860,+2.000e-01,+5.000e-01,-2.000e+00
1.870,+2.000e-01,+5.000e-01,-2.000e+00
1.880,+2.000e-01,+5.000e-01,-2.000e+00
1.890,+2.000e-01,+5.000e-01,-2.000e+00
1.900,+2.000e-01,+5.000e-01,-2.000e+00
1.910,+2.000e-01,+5.000e-01,-2.000e+00
1.920,+2.000e-01,+5.000e-01,-2.000e+00
1.930,+2.000e-01,+5.000e-01,-2.000e+00
1.940,+2.000e-01,+5.000e-01,-2.000e+00
1.950,+2.000e-01,+5.000e-01,-2.000e+00
1.960,+2.000e-01,+5.000e-01,-2.000e+00
1.970,+2.000e-01,+5.000e-01,-2.000e+00
1.980,+2.000e-01,+5.000e-01,-2.000e+00
1.990,+2.000e-01,+5.000e-01,-2.000e+00
2.000,+2.000e-01,+5.000e-01,-2.000e+00
2.010,+2.000e-01,+5.000e-01,-2.000e+00
2.020,+2.000e-01,+5.000e-01,-2.000e+00
2.030,+2.000e-01,+5.000e-01,-2.000e+00
2.040,+2.000e-01,+5.000e-01,-2.000e+00
2.050,+2.000e-01,+5.000e-01,-2.000e+00
2.060,+2.000e-01,+5.000e-01,-2.000e+00
2.070,+2.000e-01,+5.000e-01,-2.000e+00
2.080,+2.000e-01,+5.000e-01,-2.000e+00
2.090,+2.000e-01,+5.000e-01,-2.000e+00
2.100,+2.000e-01,+5.000e-01,-2.000e+00
2.110,+2.000e-01,+5.000e-01,-2.000e+00
2.120,+2.000e-01,+5.000e-01,-2.000e+00
2.130,+2.000e-01,+5.000e-01,-2.000e+00
2.140,+2.000e-01,+5.000e-01,-2.000e+00
2.150,+2.000e-01,+5.000e-01,-2.000e+00
2.160,+2.000e-01,+5.000e-01,-2.000e+00
2.170,+2.000e-01,+5.000e-01,-2.000e+00
2.180,+2.000e-01,+5.000e-01,-2.000e+00
2.190,+2.000e-01,+5.000e-01,-2.000e+00
2.200,+2.000e-01,+5.000e-01,-2.000e+00
2.210,+2.000e-01,+5.000e-01,-2.000e+00
2.220,+2.000e-01,+5.000e-01,-2.000e+00
2.230,+2.000e-01,+5.000e-01,-2.000e+00
2.240,+2.000e-01,+5.000e-01,-2.000e+00
2.250,+2.000e-01,+5.000e-01,-2.000e+00
2.260,+2.000e-01,+5.000e-01,-2.000e+00
2.270,+2.000e-01,+5.000e-01,-2.000e+00
2.280,+2.000e-01,+5.000e-01,-2.000e+00
2.290,+2.000e-01,+5.000e-01,-2.000e+00
2.300,+2.000e-01,+5.000e-01,-2.000e+00
2.310,+2.000e-01,+5.000e-01,-2.000e+00
2.320,+2.000e-01,+5.000e-01,-2.000e+00
2.330,+2.000e-01,+5.000e-01,-2.000e+00
2.340,+2.000e-01,+5.000e-01,-2.000e+00
2.350,+2.000e-01,+5.000e-01,-2.000e+00
2.360,+2.000e-01,+5.000e-01,-2.000e+00
2.370,+2.000e-01,+5.000e-01,-2.000e+00
2.380,+2.000e-01,+5.000e-01,-2.000e+00
2.390,+2.000e-01,+5.000e-01,-2.000e+00
2.400,+2.000e-01,+5.000e-01,-2.000e+00
2.410,+2.000e-01,+5.000e-01,-2.000e+00
2.420,+2.000e-01,+5.000e-01,-2.000e+00
2.430,+2.000e-01,+5.000e-01,-2.000e+00
2.440,+2.000e-01,+5.000e-01,-2.000e+00
2.450,+2.000e-01,+5.000e-01,-2.000e+00
2.460,+2.000e-01,+5.000e-01,-2.000e+00
2.470,+2.000e-01,+5.000e-01,-2.000e+00
2.480,+2.000e-01,+5.000e-01,-2.000e+00
2.490,+2.000e-01,+5.000e-01,-2.000e+00
2.500,+2.000e-01,+5.000e-01,-2.000e+00
2.510,+2.000e-01,+5.000e-01,-2.000e+00
2.520,+2.000e-01,+5.000e-01,-2.000e+00
2.530,+2.000e-01,+5.000e-01,-2.000e+00
2.540,+2.000e-01,+5.000e-01,-2.000e+00
2.550,+2.000e-01,+5.000e-01,-2.000e+00
2.560,+2.000e-01,+5.000e-01,-2.000e+00
2.570,+2.000e-01,+5.000e-01,-2.000e+00
2.580,+2.000e-01,+5.000e-01,-2.000e+00
2.590,+2.000e-01,+5.000e-01,-2.000e+00
2.600,+2.000e-01,+5.000e-01,-2.000e+00
2.610,+2.000e-01,+5.000e-01,-2.000e+00
2.620,+2.000e-01,+5.000e-01,-2.000e+00
2.630,+2.000e-01,+5.000e-01,-2.000e+00
2.640,+2.000e-01,+5.000e-01,-2.000e+00
2.650,+2.000e-01,+5.000e-01,-2.000e+00
2.660,+2.000e-01,+5.000e-01,-2.000e+00
2.670,+2.000e-01,+5.000e-01,-2.000e+00
2.680,+2.000e-01,+5.000e-01,-2.000e+00
2.690,+2.000e-01,+5.000e-01,-2.000e+00
2.700,+2.000e-01,+5.000e-01,-2.000e+00
2.710,+2.000e-01,+5.000e-01,-2.000e+00
