/Graph
Time (s),Data (Meters),Data0 (Meters),Data1 (Meters)
2.750,+2.000e-01,+5.000e-01,-2.000e+00
2.760,+2.000e-01,+5.000e-01,-2.000e+00
2.770,+2.000e-01,+5.000e-01,-2.000e+00
2.780,+2.000e-01,+5.000e-01,-2.000e+00
2.790,+2.000e-01,+5.000e-01,-2.000e+00
2.800,+2.000e-01,+5.000e-01,-2.000e+00
2.810,+2.000e-01,+5.000e-01,-2.000e+00
2.820,+2.000e-01,+5.000e-01,-2.000e+00
2.830,+2.000e-01,+5.000e-01,-2.000e+00
2.840,+2.000e-01,+5.000e-01,-2.000e+00
2.850,+2.000e-01,+5.000e-01,-2.000e+00
2.860,+2.000e-01,+5.000e-01,-2.000e+00
2.870,+2.000e-01,+5.000e-01,-2.000e+00
2.880,+2.000e-01,+5.000e-01,-2.000e+00
2.890,+2.000e-01,+5.000e-01,-2.000e+00
2.900,+2.000e-01,+5.000e-01,-2.000e+00
2.910,+2.000e-01,+5.000e-01,-2.000e+00
2.920,+2.000e-01,+5.000e-01,-2.000e+00
2.930,+2.000e-01,+5.000e-01,-2.000e+00
2.940,+2.000e-01,+5.000e-01,-2.000e+00
2.950,+2.000e-01,+5.000e-01,-2.000e+00
2.960,+2.000e-01,+5.000e-01,-2.000e+00
2.970,+2.000e-01,+5.000e-01,-2.000e+00
2.980,+2.000e-01,+5.000e-01,-2.000e+00
2.990,+2.000e-01,+5.000e-01,-2.000e+00
3.000,+2.000e-01,+5.000e-01,-2.000e+00
3.010,+2.000e-01,+5.000e-01,-2.000e+00
3.020,+2.000e-01,+5.000e-01,-2.000e+00
3.030,+2.000e-01,+5.000e-01,-2.000e+00
3.040,+2.000e-01,+5.000e-01,-2.000e+00
3.050,+2.000e-01,+5.000e-01,-2.000e+00
3.060,+2.000e-01,+5.000e-01,-2.000e+00
3.070,+2.000e-01,+5.000e-01,-2.000e+00
3.080,+2.000e-01,+5.000e-01,-2.000e+00
3.090,+2.000e-01,+5.000e-01,-2.000e+00
3.100,+2.000e-01,+5.000e-01,-2.000e+00
3.110,+2.000e-01,+5.000e-01,-2.000e+00

